id	valid	rejected	polled	electors	SLPP	UNP	UPFA	JVP	SLFP	ITAK	IG	CWC	IG2	SLMC	ACMC	AITC	EPDP	TULF	IG3	UPA	TMVP	UNFF	NC	UPA2	NPP	NFGG	IG4	DUNF	UPP	MNA	IG5	JSP	DNM	ELMSP	DUA	SDPT	SLNF	CPSL	SLMP	SPSL	LP	LSSP	ULF		USP	_ERROR	OWORS	NSSP	DNA	MJP	IG6	NSU	DLF	AITM	SEP	ONF
LG-21019	24015	442	24457	30819	6388	11528	4871	642	0	0	0	0	0	0	312	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-21020	35546	958	36504	44528	17047	11242	3081	1438	0	0	2738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-21021	29955	878	30833	37897	12628	9773	4037	1936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-21022	7596	136	7732	9823	2450	3582	796	335	0	0	0	0	0	0	0	0	0	0	0	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-22001	47249	571	47820	57450	24333	15146	4494	2027	0	0	0	0	0	1211	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-22002	32465	331	32796	37791	18100	10398	3008	959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-22003	15188	162	15350	17697	8165	4668	1749	606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-22004	19459	342	19801	22893	9252	6090	2053	1191	0	0	0	0	376	0	0	0	0	0	331	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-22005	19935	399	20334	32754	9923	6346	1945	1322	0	0	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-22006	20168	565	20733	25398	9353	7012	2295	796	0	0	0	0	0	0	0	0	0	0	712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-22007	26387	593	26980	32754	12864	9465	2297	1239	0	0	0	0	0	0	0	0	0	0	0	522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-22008	22345	522	22867	29963	6218	9233	4024	1725	0	0	0	0	0	0	0	0	0	0	0	1145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-22009	10983	209	11192	13242	4500	3608	2630	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-22010	10979	138	11117	12501	5453	3320	1429	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-22011	20387	175	20562	23971	10607	6493	2081	1206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-22012	34405	752	35157	43140	16453	10871	4129	1302	0	0	0	0	0	0	0	0	0	0	0	1650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-22013	40332	948	41280	54220	15909	14467	4153	2018	0	0	0	0	1481	0	0	0	0	0	2037	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-23001	47744	1146	48890	60854	1908	18011	0	419	0	0	0	24192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1245	0	0	0	0	0	0	0	0	643	0	0	0	0	0	1326	0	0	0	0	0	0	0	0	0	0	0	0
LG-23002	58491	1227	59718	73642	24735	19849	10014	2902	0	0	991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-23003	68686	1659	70345	85881	26399	23037	14494	1525	0	0	1282	0	0	0	0	0	0	0	0	0	0	859	0	0	0	0	0	0	1090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-23004	35367	752	29676	37827	2231	13488	0	898	0	0	517	15811	474	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	957	0	0	0	0	0	0	0	0	141	0	568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-23005	34206	717	34923	43906	2048	13432	0	206	0	0	1807	15524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	922	0	0	0	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-23006	38673	1341	40014	48682	9262	15240	208	920	0	0	0	11114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-23007	3321	35	3356	3933	789	762	0	72	0	0	0	829	325	0	0	0	0	0	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-23008	15101	244	15345	18516	4382	7482	1070	173	0	0	0	1712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0
LG-23009	66378	1443	67821	82139	20463	24848	0	2003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16172	0	0	0	0	2892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-23010	28924	752	29676	37827	1603	12491	0	612	0	0	0	12597	0	0	0	0	0	0	0	0	0	943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-23011	7650	82	7732	9801	852	3231	0	172	0	0	0	3008	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-23012	47744	1145	48889	60854	1908	18011	0	419	0	0	0	24192	0	0	0	0	0	0	0	0	0	1326	0	0	0	0	0	0	1245	0	0	0	0	0	0	0	0	643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-31001	31652	519	32171	39258	14659	8273	3548	1730	0	0	0	0	1288	0	0	0	0	0	1058	0	0	1096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-31002	42700	642	43342	54652	20744	11313	4032	2641	0	0	0	0	1877	0	0	0	0	0	1744	0	0	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-31003	39550	461	40011	51388	25115	8197	3547	2691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-31004	41503	597	42100	53384	23372	10113	5273	2435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-31005	24518	329	24847	29399	11708	7601	3266	993	0	0	0	0	0	0	0	0	0	0	0	0	0	950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-31006	21325	217	21542	25391	10865	5278	3544	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-31007	18451	206	18657	21490	9454	4016	3820	868	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-31008	35779	589	36368	42921	18145	10552	4662	1662	0	0	0	0	0	0	0	0	0	0	0	0	0	758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-31009	48250	1036	49286	60686	24010	11338	8762	2460	0	0	0	0	0	0	0	0	0	0	0	0	0	1680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-31010	19771	367	21138	24161	10384	5387	1693	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-31011	14160	338	14498	18748	6698	4260	1796	1062	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-31012	38732	785	39517	47754	18749	8957	5900	1884	0	0	0	0	435	0	0	0	0	0	1940	0	0	867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-31013	46459	603	47152	58206	24507	10251	5636	2067	0	0	740	0	0	0	0	0	0	0	0	0	0	1682	0	0	0	0	0	0	0	0	0	1052	524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-31014	17131	312	17443	22265	8857	4145	2175	1035	0	0	0	0	0	0	0	0	0	0	0	0	0	919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-31015	38839	770	39609	49804	17777	13185	2610	3952	0	0	210	0	0	0	0	0	0	0	0	0	0	637	0	0	0	0	0	0	0	0	0	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-31016	55442	1026	56468	71858	20096	22270	5532	5177	0	0	0	0	896	0	0	0	0	0	206	0	0	1265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-31017	47506	853	48359	60205	26478	12119	2800	4143	0	0	0	0	445	0	0	0	0	0	1521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-31018	29003	482	29485	35394	16132	6659	2952	2515	0	0	0	0	0	0	0	0	0	0	0	0	0	745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-31019	29182	324	29506	35920	16305	6473	3720	1577	0	0	0	0	0	0	0	0	0	0	0	0	0	1107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-31020	37954	585	38539	47345	20419	8960	5832	2358	0	0	0	0	0	0	0	0	0	0	0	0	0	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32001	31770	430	32200	39695	17953	9275	1902	2640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32002	37954	609	38563	48315	19399	11448	3794	3313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32003	39055	454	39509	48018	21879	10145	4377	2654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32004	33931	379	34310	40310	18914	7165	4310	2901	0	0	0	0	0	0	0	0	0	0	641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32005	21036	270	21306	25845	11694	5093	1930	2319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32006	34251	381	34632	42188	18433	8106	3106	4606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32007	62849	705	63554	80162	37662	16090	4416	4681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32008	23757	341	23598	28608	12937	6736	1273	2311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0
LG-32009	26933	392	27325	33228	15301	6443	2334	2027	0	0	828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32010	21135	217	21352	25854	11570	3891	3429	1830	0	0	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32011	13893	143	14036	16784	8621	3417	928	818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32012	22703	264	22967	27628	12491	4899	2611	2020	0	0	682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32013	9904	1093	10997	16663	0	6435	1798	1671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32014	28388	379	28767	34240	13926	6892	3427	3166	0	0	977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32015	45181	720	45901	56455	20655	13446	5668	5233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32016	28785	365	29150	37701	15677	6701	3094	2745	0	0	0	0	0	0	0	0	0	0	0	0	0	568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-32017	34584	407	34991	42808	18655	9490	2406	2987	0	0	0	0	0	1006	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-33001	28863	272	29135	34041	15406	7899	2060	3372	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-33002	21860	207	22067	26212	10398	8548	1003	1880	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-33003	44771	351	45122	55479	20935	14691	2167	6842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0
LG-33004	22973	189	23162	27182	10765	7575	1779	2677	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-33005	14148	105	14253	17098	4892	5909	2336	872	0	0	52	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-33006	47573	399	47972	57291	24117	9986	5179	8291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-33007	32932	279	33211	40491	17086	5132	6149	4565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-33008	54968	594	55562	66827	30798	12987	4392	6791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-33009	45781	597	46378	55864	24572	9708	5096	4902	0	0	1503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-33010	37811	469	38280	45849	19062	7884	3572	4560	0	0	1407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-33011	41142	471	41613	51361	18739	9247	6569	5742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-33012	5676	75	5751	6808	2248	2136	757	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-41001	5653	53	5706	7279	142	45	0	0	8	1982	0	0	0	0	0	548	2884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0
LG-41002	5829	76	5905	8170	15	1263	0	0	136	1623	1080	0	0	0	0	359	1197	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-41003	23577	506	24083	34292	198	3109	0	91	1279	8119	1408	0	0	0	0	5638	3511	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-41004	25587	474	26061	37053	198	1492	0	0	652	10641	0	0	0	0	0	4083	6305	2216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-41005	24957	449	25406	60278	0	1775	0	0	3131	9414	0	0	0	0	0	3935	5621	1081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-41006	25059	405	25464	37086	188	2775	0	0	2990	8963	0	0	0	0	0	5401	3295	1447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-41007	35054	749	35803	52517	0	884	0	0	2703	12300	3858	0	0	0	0	5649	6366	3294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-41008	22040	341	22381	35041	125	1109	0	0	5129	6206	0	0	0	0	0	5232	1975	2264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-41009	4170	42	4212	6055	0	84	0	0	230	1322	1069	0	0	0	0	659	619	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-41010	19603	305	19908	29394	912	795	0	0	2049	6532	0	0	0	0	0	3897	3588	1830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-41011	5912	69	5981	7864	66	83	0	0	100	1880	404	0	0	0	0	2199	777	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-41012	26115	415	26530	41732	210	1540	0	157	2312	9672	0	0	0	0	0	5732	3799	1935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-41013	8854	121	8975	12490	60	344	0	0	1029	2481	0	0	0	0	0	2779	1372	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
LG-41014	18677	347	19024	27100	274	884	0	63	903	5953	1983	0	0	0	0	4339	3562	716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-41015	40330	586	40916	56245	0	2423	0	242	1479	14424	0	0	0	0	0	12020	8671	1071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-41016	9282	165	9447	12763	899	403	0	0	306	3627	0	0	0	0	0	737	2891	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0
LG-41017	2507	17	2524	3174	0	97	0	0	25	808	292	0	0	0	0	39	1246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-42001	17802	124	17926	22468	1229	5884	0	0	1517	5029	0	0	0	1995	0	406	624	1118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-42002	11658	98	11756	14770	395	3424	0	0	903	4355	0	0	0	291	0	348	409	1231	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-42003	14922	129	15051	19140	216	5263	0	0	2102	3628	684	0	0	1040	0	466	195	1328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-42004	12695	96	12791	15702	348	3589	0	91	430	5301	0	0	0	312	0	0	285	2339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-42005	12010	57	12067	14518	348	5427	0	0	1041	1174	0	0	0	3225	0	282	153	0	0	0	0	0	65	0	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-43001	9985	166	10151	12166	1870	1370	0	303	973	2794	0	0	0	0	0	1254	0	1124	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-43002	9178	119	9297	10448	3916	2178	0	923	1223	0	0	0	368	0	0	0	0	0	461	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-43003	38964	1005	39969	55005	1182	5836	0	245	7166	11296	2914	0	0	189	0	2116	2685	5335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-43004	13462	208	13670	20300	445	1869	0	29	2103	5259	0	0	0	356	0	844	627	1887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0
LG-43005	12686	211	12897	16680	453	2802	0	142	2923	2671	0	0	0	1002	0	602	0	2091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-44001	5617	105	5722	7137	14	1084	0	149	686	2783	0	0	0	0	0	0	295	606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-44002	4287	49	4336	5184	46	1505	0	34	523	1836	0	0	0	0	0	29	192	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-44003	24949	459	25408	33867	164	2857	0	76	2136	11771	4463	0	0	0	0	1541	911	1030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LG-44004	20896	370	21266	26773	2067	2833	0	135	1235	6292	2636	0	0	962	0	985	1686	1819	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
