entity_id	valid	rejected	polled	electors	UNP	UPFA	DNA	TULF	LLF	ELPP	UNAF	IG1C	USP	SLNF	SEP	ONF	UDF	JSP	MNA	SMBP	IG6C	CDUA	SLLP	IG4C	NPP	IG2C	OWORS	PNF	IG9C	IG5C	ELMS	IG7C	IG8C	IG3C	OWOS	JS	J	OORS
LK-1106025	779	42	822	1242	264	417	92	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106030	2171	118	2291	3458	737	1162	257	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106035	3103	169	3274	4942	1053	1661	368	0	0	7	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106040	1719	94	1814	2738	583	920	203	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106045	2120	116	2237	3376	719	1135	251	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106050	2801	153	2955	4461	950	1500	332	0	0	6	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106055	1362	74	1438	2170	462	729	161	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106060	1711	93	1805	2725	580	916	203	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106065	1486	81	1569	2368	504	796	176	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106070	1018	55	1074	1621	345	545	120	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106075	1633	89	1723	2602	554	874	193	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106080	1208	66	1275	1924	410	647	143	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106085	1301	71	1372	2072	441	696	154	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106090	1232	67	1300	1963	418	660	146	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106095	1510	82	1593	2405	512	808	179	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106100	825	45	871	1315	280	442	97	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106105	1326	72	1399	2112	450	710	157	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106110	861	47	909	1372	292	461	102	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106115	2159	118	2278	3439	733	1156	256	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106120	1500	82	1583	2390	509	803	178	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106125	3735	204	3941	5949	1267	2000	443	0	0	9	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106130	1185	64	1250	1888	402	634	140	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106135	1735	95	1831	2763	589	929	205	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106140	1084	59	1144	1726	368	580	128	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106145	1816	99	1916	2892	616	972	215	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106150	1875	102	1979	2987	636	1004	222	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106155	972	53	1026	1549	330	520	115	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106160	766	41	808	1221	260	410	90	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106165	2370	129	2501	3776	804	1269	281	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106170	886	48	935	1411	300	474	105	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106175	1427	78	1506	2273	484	764	169	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106180	1230	67	1298	1960	417	659	146	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106185	1488	81	1570	2370	505	797	176	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106190	715	39	754	1139	242	383	84	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106195	944	51	996	1504	320	505	112	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106200	949	51	1002	1512	322	508	112	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106205	1918	105	2024	3055	651	1027	227	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106210	1167	63	1232	1859	396	625	138	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106215	932	51	983	1484	316	499	110	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106220	1384	75	1460	2204	469	741	164	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106225	802	43	847	1278	272	429	95	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1106230	1252	68	1321	1994	425	670	148	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109	95167	4167	99424	158708	23517	56510	14429	0	0	161	0	0	0	200	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109005	1887	83	1971	3147	466	1120	286	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109010	1522	67	1590	2538	376	904	231	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109015	1573	69	1643	2623	389	934	238	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109020	1639	72	1713	2734	405	974	249	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109025	1595	70	1666	2660	394	947	242	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109030	1609	70	1681	2683	398	955	244	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109035	1459	64	1524	2432	360	866	221	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109040	2088	91	2182	3482	516	1240	317	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109045	1842	81	1924	3072	455	1094	279	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109050	792	34	828	1321	196	470	120	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109055	2300	101	2403	3836	569	1366	349	0	0	4	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109060	2075	91	2168	3460	513	1232	315	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109065	1182	52	1235	1971	292	702	179	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109070	2900	127	3030	4836	717	1722	440	0	0	5	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109075	1663	73	1738	2774	411	988	252	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109080	3466	152	3621	5780	857	2058	526	0	0	6	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109085	1084	47	1132	1808	268	644	164	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109090	722	31	754	1204	178	429	109	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109095	1828	80	1910	3049	452	1086	277	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109100	795	35	830	1325	196	472	120	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109105	708	31	740	1181	175	420	107	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109110	990	43	1034	1651	245	588	150	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109115	2614	115	2731	4359	646	1552	397	0	0	5	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109120	1938	85	2025	3232	479	1151	294	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109125	2250	99	2350	3752	556	1336	341	0	0	4	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109130	1941	85	2028	3237	480	1153	294	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109135	1426	62	1490	2378	352	847	216	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109140	1054	46	1102	1759	260	626	160	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109145	2543	112	2657	4241	629	1510	386	0	0	5	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109150	3493	153	3649	5825	864	2075	530	0	0	6	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109155	3217	141	3361	5364	795	1910	488	0	0	6	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109160	1619	71	1691	2699	400	961	245	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109165	1165	51	1218	1944	288	692	177	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109170	969	42	1013	1617	239	576	147	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109175	931	41	972	1552	230	552	141	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109180	755	33	789	1260	186	448	114	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109185	2863	126	2991	4775	708	1700	434	0	0	5	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109190	2803	123	2928	4674	693	1664	425	0	0	5	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109195	2356	103	2461	3928	582	1399	357	0	0	4	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109200	1700	74	1775	2834	420	1009	258	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109205	2190	96	2288	3652	541	1300	332	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109210	1143	50	1194	1906	282	679	173	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109215	1189	52	1242	1983	294	706	180	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109220	1931	85	2017	3220	477	1146	293	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109225	2081	91	2174	3471	514	1236	316	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109230	984	43	1028	1641	243	584	149	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109235	1917	84	2002	3196	474	1138	291	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109240	833	36	871	1390	206	495	126	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109245	889	39	928	1482	219	528	135	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109250	1154	50	1206	1925	285	685	175	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109255	596	26	623	995	147	354	90	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109260	760	33	794	1268	188	451	115	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109265	1677	73	1752	2797	414	996	254	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109270	1184	52	1237	1975	292	703	179	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109275	1784	78	1864	2975	441	1059	271	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109280	2095	92	2189	3494	518	1244	318	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1109285	1404	61	1467	2341	347	834	213	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
LK-1112	89720	3926	93739	146699	25254	54567	9482	0	0	73	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112005	2751	121	2874	4497	775	1673	291	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112010	559	24	584	915	157	340	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112015	566	25	591	925	159	344	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112020	724	32	757	1184	204	440	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112025	668	29	698	1092	188	406	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112030	624	27	651	1020	175	379	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112035	1133	50	1184	1853	319	689	120	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112040	1140	50	1191	1863	321	693	120	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112045	1027	45	1073	1679	289	625	108	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112050	473	20	495	774	133	288	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112055	1185	52	1238	1937	334	721	125	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112060	907	40	948	1483	255	552	96	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112065	662	29	691	1082	186	402	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112070	2529	111	2642	4134	712	1538	268	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112075	1154	50	1206	1887	325	702	122	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112080	1782	78	1862	2914	502	1084	189	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112085	1571	69	1641	2568	442	956	166	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112090	794	35	829	1298	223	483	84	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112095	529	23	553	865	149	322	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112100	1158	51	1210	1893	326	704	122	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112105	528	23	551	863	148	321	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112110	1156	51	1207	1889	325	703	122	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112115	679	29	709	1110	191	413	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112120	1222	53	1277	1998	344	743	129	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112125	1180	52	1232	1929	332	717	125	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112130	1329	58	1389	2174	374	809	141	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112135	1083	47	1132	1772	305	659	114	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112140	832	36	869	1361	234	506	88	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112145	1155	51	1206	1888	325	702	122	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112150	1189	52	1243	1945	335	723	126	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112155	1458	64	1524	2385	411	887	154	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112160	767	33	802	1255	216	467	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112165	2436	107	2545	3982	686	1482	258	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112170	1773	78	1853	2899	499	1079	188	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112175	1045	46	1092	1709	294	636	110	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112180	1257	55	1313	2055	354	764	133	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112185	932	41	974	1524	262	567	98	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112190	1593	70	1664	2604	448	969	168	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112195	1267	55	1324	2072	357	771	134	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112200	1450	64	1515	2371	408	882	153	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112205	1685	74	1760	2755	474	1025	178	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112210	1125	49	1175	1839	317	684	119	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112215	596	26	623	975	168	362	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112220	916	40	957	1498	258	557	97	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112225	925	40	966	1512	260	562	98	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112230	1860	82	1943	3041	524	1131	197	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112235	714	31	746	1168	201	434	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112240	1355	59	1416	2216	382	824	143	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112245	1756	77	1834	2871	494	1068	186	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112250	1236	54	1292	2021	348	752	131	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112255	943	41	986	1543	265	574	100	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112260	1523	67	1592	2491	429	927	161	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112265	1204	53	1258	1968	339	732	127	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112270	1010	44	1055	1652	284	614	107	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112275	1419	62	1482	2320	399	863	150	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112280	802	35	838	1311	226	488	85	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112285	1089	48	1138	1781	307	662	115	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112290	1502	66	1569	2455	423	913	159	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112295	576	25	602	943	162	350	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112300	732	32	765	1197	206	445	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112305	1203	53	1257	1966	339	731	127	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112310	1119	49	1169	1830	315	681	118	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112315	1541	68	1610	2520	434	938	163	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112320	1164	51	1216	1904	328	708	123	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112325	803	35	839	1313	226	488	85	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112330	695	30	726	1136	195	423	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112335	639	28	668	1045	180	389	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112340	1216	53	1271	1989	342	740	129	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112345	1075	47	1123	1757	302	654	114	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112350	788	34	824	1289	222	479	83	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112355	942	41	984	1540	265	573	99	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112360	1203	53	1257	1966	339	731	127	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112365	1011	44	1056	1653	285	615	107	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
LK-1112370	804	35	839	1314	226	489	85	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0			
